"Date","Price","Open","High","Low","Vol.","Change %"
"May 10, 2017","2,300.98","2,333.45","2,344.83","2,295.66","13.12K","-0.95%"
"May 08, 2017","2,323.04","2,299.37","2,323.04","2,289.55","12.37K","1.19%"
"May 04, 2017","2,295.69","2,274.40","2,295.69","2,269.09","12.05K","1.51%"
"May 02, 2017","2,261.58","2,251.95","2,274.92","2,250.62","12.25K","1.24%"
"Apr 28, 2017","2,233.89","2,230.75","2,247.16","2,226.17","14.52K","0.29%"
"Apr 27, 2017","2,227.32","2,244.28","2,248.02","2,218.06","11.03K","-0.80%"
"Apr 26, 2017","2,245.33","2,236.64","2,248.65","2,234.47","15.76K","1.25%"
"Apr 25, 2017","2,217.61","2,198.83","2,217.78","2,182.24","12.90K","1.20%"
"Apr 24, 2017","2,191.42","2,212.41","2,218.09","2,191.42","10.19K","-0.49%"
"Apr 21, 2017","2,202.18","2,210.56","2,211.92","2,192.06","12.00K","0.10%"
"Apr 20, 2017","2,199.91","2,199.65","2,206.54","2,189.19","15.21K","0.04%"
"Apr 19, 2017","2,199.07","2,205.70","2,213.03","2,194.29","16.16K","-0.19%"
"Apr 18, 2017","2,203.23","2,171.10","2,206.01","2,164.50","16.85K","2.03%"
"Apr 17, 2017","2,159.41","2,142.41","2,160.32","2,138.52","14.30K","1.49%"
"Apr 14, 2017","2,127.74","2,131.69","2,152.32","2,127.74","16.72K","-0.54%"
"Apr 13, 2017","2,139.32","2,138.11","2,143.32","2,128.17","9.83K","0.15%"
"Apr 12, 2017","2,136.10","2,124.52","2,136.10","2,116.98","10.04K","0.49%"
"Apr 11, 2017","2,125.74","2,118.69","2,138.84","2,100.63","13.77K","0.24%"
"Apr 10, 2017","2,120.68","2,159.36","2,159.74","2,116.12","15.13K","-1.76%"
"Apr 07, 2017","2,158.78","2,141.89","2,159.03","2,132.66","35.61K","0.85%"
"Apr 06, 2017","2,140.68","2,151.11","2,153.15","2,132.04","10.61K","-0.53%"
"Apr 05, 2017","2,152.00","2,160.17","2,165.17","2,139.16","11.61K","-0.41%"
"Apr 04, 2017","2,160.93","2,157.74","2,176.69","2,146.26","12.60K","0.35%"
"Apr 03, 2017","2,153.32","2,122.38","2,155.14","2,117.53","10.26K","2.30%"
"Mar 31, 2017","2,104.82","2,112.29","2,113.20","2,097.89","8.90K","-0.21%"
"Mar 30, 2017","2,109.35","2,114.63","2,116.74","2,092.96","8.34K","-0.05%"
"Mar 29, 2017","2,110.30","2,089.72","2,113.41","2,085.52","11.17K","1.45%"
"Mar 28, 2017","2,080.19","2,076.27","2,080.19","2,057.32","8.51K","0.55%"
"Mar 27, 2017","2,068.80","2,075.32","2,082.46","2,068.08","10.78K","0.29%"
"Mar 24, 2017","2,062.80","2,056.05","2,062.80","2,047.94","12.65K","1.56%"
"Mar 23, 2017","2,031.11","2,043.92","2,050.24","2,024.59","8.74K","-0.19%"
"Mar 22, 2017","2,035.01","2,014.17","2,038.68","2,011.05","10.32K","0.29%"
"Mar 21, 2017","2,029.09","2,041.77","2,049.96","2,023.45","10.26K","-0.16%"
"Mar 20, 2017","2,032.41","2,038.80","2,039.32","2,017.38","9.92K","-0.14%"
"Mar 17, 2017","2,035.32","2,050.42","2,050.84","2,017.02","16.97K","-1.22%"
"Mar 16, 2017","2,060.48","2,077.37","2,079.44","2,045.02","12.87K","-0.12%"
"Mar 15, 2017","2,062.92","2,083.64","2,084.92","2,059.70","11.27K","-1.25%"
"Mar 14, 2017","2,088.94","2,119.05","2,119.67","2,088.52","9.17K","-0.78%"
"Mar 13, 2017","2,105.32","2,084.59","2,105.32","2,082.06","9.34K","1.27%"
"Mar 10, 2017","2,078.91","2,047.45","2,078.91","2,034.70","8.78K","1.40%"
"Mar 09, 2017","2,050.23","2,058.28","2,073.68","2,047.12","8.30K","-0.01%"
"Mar 08, 2017","2,050.46","2,060.69","2,067.13","2,048.23","7.90K","-0.49%"
"Mar 07, 2017","2,060.52","2,053.43","2,062.80","2,045.33","8.53K","0.02%"
"Mar 06, 2017","2,060.08","1,999.97","2,061.62","1,999.67","11.11K","3.16%"
"Mar 03, 2017","1,996.88","2,006.46","2,017.21","1,986.21","9.38K","-0.90%"
"Mar 02, 2017","2,015.03","2,026.07","2,030.06","2,005.47","13.25K","0.18%"
"Feb 28, 2017","2,011.39","2,013.56","2,025.47","2,007.59","10.09K","0.31%"
"Feb 27, 2017","2,005.22","2,006.92","2,013.91","1,988.03","14.63K","-0.37%"
"Feb 24, 2017","2,012.65","2,068.37","2,071.64","2,009.86","15.18K","-2.39%"
"Feb 23, 2017","2,061.99","2,083.76","2,083.98","2,054.54","13.16K","-1.15%"
"Feb 22, 2017","2,086.08","2,104.78","2,110.94","2,084.96","12.05K","-0.37%"
"Feb 21, 2017","2,093.90","2,091.15","2,097.38","2,078.49","9.36K","0.48%"
"Feb 20, 2017","2,083.92","2,075.52","2,085.15","2,058.54","13.00K","0.86%"
"Feb 17, 2017","2,066.23","2,043.40","2,073.19","2,042.84","13.73K","1.14%"
"Feb 16, 2017","2,042.93","2,008.53","2,043.96","2,000.44","14.31K","2.28%"
"Feb 15, 2017","1,997.41","1,997.07","2,003.16","1,988.84","15.77K","0.02%"
"Feb 14, 2017","1,996.96","2,036.30","2,041.46","1,990.92","15.21K","-1.63%"
"Feb 13, 2017","2,030.03","2,005.11","2,030.03","1,993.85","10.85K","1.21%"
"Feb 10, 2017","2,005.73","2,050.55","2,051.44","2,004.37","17.20K","-2.40%"
"Feb 09, 2017","2,055.02","2,058.66","2,063.56","2,044.97","15.38K","-0.74%"
"Feb 08, 2017","2,070.43","2,053.74","2,072.20","2,026.91","12.80K","1.47%"
"Feb 07, 2017","2,040.44","2,072.46","2,077.30","2,028.29","14.61K","-1.34%"
"Feb 06, 2017","2,068.18","2,108.99","2,110.23","2,068.18","11.68K","-1.53%"
"Feb 03, 2017","2,100.28","2,088.55","2,100.63","2,071.24","13.10K","0.67%"
"Feb 02, 2017","2,086.33","2,131.77","2,131.77","2,085.21","12.26K","-2.20%"
"Feb 01, 2017","2,133.35","2,132.71","2,150.80","2,124.92","9.78K","0.36%"
"Jan 31, 2017","2,125.71","2,114.46","2,134.98","2,105.07","10.06K","0.31%"
"Jan 26, 2017","2,119.16","2,095.57","2,121.18","2,089.58","11.60K","2.08%"
"Jan 25, 2017","2,076.00","2,085.49","2,090.08","2,072.24","9.74K","0.24%"
"Jan 24, 2017","2,071.00","2,070.36","2,084.26","2,051.67","11.77K","0.25%"
"Jan 23, 2017","2,065.79","2,060.32","2,080.77","2,053.95","12.18K","0.93%"
"Jan 20, 2017","2,046.78","2,075.54","2,077.26","2,046.78","8.37K","-1.35%"
"Jan 19, 2017","2,074.69","2,096.67","2,101.95","2,069.31","9.29K","-0.04%"
"Jan 18, 2017","2,075.57","2,052.10","2,076.05","2,040.12","10.39K","1.13%"
"Jan 17, 2017","2,052.28","2,052.68","2,077.41","2,050.99","9.71K","0.02%"
"Jan 16, 2017","2,051.94","2,106.83","2,107.10","2,046.41","16.36K","-2.61%"
"Jan 13, 2017","2,106.96","2,106.31","2,118.09","2,095.18","11.45K","-0.27%"
"Jan 12, 2017","2,112.65","2,141.51","2,144.31","2,105.20","13.14K","-1.15%"
"Jan 11, 2017","2,137.20","2,113.25","2,139.90","2,112.53","13.03K","1.74%"
"Jan 10, 2017","2,100.70","2,123.31","2,127.15","2,098.06","12.28K","-0.99%"
"Jan 09, 2017","2,121.75","2,097.48","2,128.38","2,092.96","16.02K","1.82%"
"Jan 06, 2017","2,083.91","2,077.53","2,095.35","2,072.70","12.31K","1.06%"
"Jan 05, 2017","2,062.06","2,075.86","2,076.81","2,053.43","10.88K","-0.11%"
"Jan 04, 2017","2,064.28","2,100.06","2,100.15","2,060.72","11.82K","-1.70%"
"Jan 03, 2017","2,100.01","2,088.81","2,100.59","2,087.08","11.64K","0.96%"
"Jan 02, 2017","2,080.12","2,071.89","2,096.43","2,064.66","10.78K","1.05%"
"Dec 29, 2016","2,058.43","2,042.46","2,061.04","2,033.37","9.88K","0.57%"
"Dec 28, 2016","2,046.70","2,049.81","2,052.81","2,039.85","8.25K","0.21%"
"Dec 27, 2016","2,042.50","2,025.79","2,048.32","2,024.73","9.16K","0.97%"
"Dec 26, 2016","2,022.91","2,056.01","2,056.13","2,019.97","8.66K","-1.43%"
"Dec 23, 2016","2,052.22","2,049.21","2,059.66","2,047.27","11.17K","0.70%"
"Dec 22, 2016","2,038.03","2,042.06","2,060.50","2,036.31","13.88K","0.75%"
"Dec 21, 2016","2,022.81","2,004.99","2,037.96","2,000.21","12.89K","1.49%"
"Dec 20, 2016","1,993.06","2,023.96","2,026.96","1,993.06","10.20K","-1.25%"
"Dec 19, 2016","2,018.24","2,034.99","2,038.47","2,017.58","8.71K","-0.97%"
"Dec 16, 2016","2,037.95","2,029.22","2,040.23","2,015.27","10.51K","0.80%"
"Dec 15, 2016","2,021.73","1,980.24","2,025.18","1,978.92","16.85K","1.46%"
"Dec 14, 2016","1,992.55","1,989.17","1,998.00","1,980.99","12.70K","1.21%"
"Dec 13, 2016","1,968.68","1,921.68","1,971.73","1,919.34","15.51K","2.39%"
"Dec 12, 2016","1,922.74","1,915.19","1,925.71","1,911.78","9.92K","1.00%"
"Dec 09, 2016","1,903.65","1,915.90","1,917.14","1,896.78","10.69K","-0.29%"
"Dec 08, 2016","1,909.21","1,883.39","1,914.00","1,882.80","24.15K","2.71%"
"Dec 07, 2016","1,858.76","1,887.41","1,889.68","1,845.62","15.41K","-0.87%"
"Dec 06, 2016","1,875.16","1,864.61","1,882.31","1,864.51","7.74K","1.30%"
"Dec 05, 2016","1,851.16","1,855.79","1,867.59","1,842.94","7.35K","-0.69%"
"Dec 02, 2016","1,863.97","1,866.50","1,872.02","1,858.05","9.52K","-0.67%"
"Dec 01, 2016","1,876.58","1,874.02","1,887.27","1,866.92","8.07K","0.38%"
"Nov 30, 2016","1,869.45","1,874.48","1,886.22","1,868.99","9.27K","0.15%"
"Nov 29, 2016","1,866.72","1,850.35","1,874.25","1,849.25","6.91K","0.73%"
"Nov 28, 2016","1,853.20","1,866.65","1,879.06","1,853.20","6.39K","-0.73%"
"Nov 25, 2016","1,866.80","1,855.99","1,870.33","1,850.79","5.63K","0.66%"
"Nov 24, 2016","1,854.52","1,868.32","1,879.99","1,842.23","7.43K","-0.53%"
"Nov 23, 2016","1,864.31","1,884.66","1,885.48","1,861.05","10.00K","-0.72%"
"Nov 22, 2016","1,877.85","1,862.44","1,879.69","1,856.61","8.12K","1.76%"
"Nov 21, 2016","1,845.36","1,871.35","1,872.12","1,840.71","6.34K","-1.53%"
"Nov 18, 2016","1,874.02","1,902.56","1,902.56","1,871.99","8.84K","-1.26%"
"Nov 17, 2016","1,897.89","1,888.54","1,898.13","1,878.11","7.05K","0.81%"
"Nov 16, 2016","1,882.68","1,862.33","1,885.11","1,862.33","9.34K","1.98%"
"Nov 15, 2016","1,846.05","1,851.49","1,858.53","1,838.38","7.95K","-0.27%"
"Nov 14, 2016","1,851.04","1,860.87","1,864.15","1,844.69","7.98K","-0.05%"
"Nov 11, 2016","1,851.95","1,868.18","1,868.69","1,849.61","9.45K","-1.92%"
"Nov 10, 2016","1,888.12","1,888.50","1,896.15","1,869.50","9.78K","2.24%"
"Nov 09, 2016","1,846.68","1,922.77","1,924.04","1,795.66","21.35K","-3.61%"
"Nov 08, 2016","1,915.75","1,926.53","1,926.74","1,903.87","8.16K","0.19%"
"Nov 07, 2016","1,912.18","1,889.27","1,912.18","1,889.27","10.11K","2.17%"
"Nov 04, 2016","1,871.53","1,868.25","1,874.46","1,856.54","6.94K","-0.02%"
"Nov 03, 2016","1,871.91","1,850.42","1,881.63","1,849.34","7.54K","0.65%"
"Nov 02, 2016","1,859.77","1,894.25","1,894.83","1,859.77","9.81K","-2.76%"
"Nov 01, 2016","1,912.60","1,909.19","1,922.17","1,900.23","8.77K","0.65%"
"Oct 31, 2016","1,900.34","1,937.41","1,937.69","1,896.08","10.09K","-1.83%"
"Oct 28, 2016","1,935.78","1,952.97","1,954.32","1,928.81","9.14K","-0.86%"
"Oct 27, 2016","1,952.48","1,887.06","1,952.66","1,885.13","14.22K","3.56%"
"Oct 26, 2016","1,885.30","1,869.50","1,885.30","1,847.73","13.71K","0.85%"
"Oct 25, 2016","1,869.39","1,882.63","1,883.77","1,857.73","11.53K","-0.39%"
"Oct 24, 2016","1,876.70","1,895.74","1,902.33","1,871.00","9.28K","-0.97%"
"Oct 21, 2016","1,895.08","1,901.68","1,904.95","1,887.60","9.92K","-0.35%"
"Oct 20, 2016","1,901.82","1,924.88","1,925.10","1,889.49","11.82K","-0.87%"
"Oct 19, 2016","1,918.56","1,942.54","1,947.38","1,918.11","13.66K","-1.46%"
"Oct 18, 2016","1,947.06","1,940.47","1,947.30","1,934.25","8.79K","0.05%"
"Oct 17, 2016","1,946.02","1,960.68","1,960.68","1,928.77","9.66K","-0.43%"
"Oct 14, 2016","1,954.45","1,931.52","1,955.51","1,930.89","10.37K","1.69%"
"Oct 13, 2016","1,921.94","1,960.41","1,960.82","1,920.39","12.24K","-1.64%"
"Oct 12, 2016","1,953.94","1,962.08","1,970.67","1,947.12","9.72K","-0.73%"
"Oct 11, 2016","1,968.39","1,976.62","1,994.95","1,962.87","11.36K","-0.40%"
"Oct 10, 2016","1,976.31","2,008.90","2,009.66","1,974.76","9.37K","-1.59%"
"Oct 07, 2016","2,008.22","2,026.81","2,027.97","2,004.67","9.43K","-0.76%"
"Oct 06, 2016","2,023.59","2,033.16","2,035.97","2,016.31","9.40K","-0.19%"
"Oct 05, 2016","2,027.44","2,014.24","2,029.21","2,002.11","12.49K","0.50%"
"Oct 04, 2016","2,017.26","2,011.10","2,020.04","2,005.22","12.05K","1.37%"
"Sep 30, 2016","1,989.94","1,980.96","2,006.13","1,979.12","13.00K","-0.19%"
"Sep 29, 2016","1,993.70","1,993.85","1,999.69","1,983.92","13.95K","0.11%"
"Sep 28, 2016","1,991.46","1,997.34","2,014.54","1,987.59","17.40K","-0.24%"
"Sep 27, 2016","1,996.28","1,968.04","1,996.28","1,958.24","11.96K","1.10%"
"Sep 26, 2016","1,974.63","1,973.89","1,978.45","1,959.46","9.05K","-0.10%"
"Sep 23, 2016","1,976.69","1,996.24","1,996.49","1,976.46","9.64K","-0.70%"
"Sep 22, 2016","1,990.54","1,964.63","1,993.22","1,957.80","17.47K","2.63%"
